tid,vet75x80,citizen,gq,speakeng,sex,steppop,subfam,cbsftype,vet55x64,marst,vetstat,migpuma,statefip,vetother,occ1990,CONDITION
17692,1,9,9,0,0,1,0,0,0,0,8,165,0,0,0,
17693,1,9,9,0,0,1,0,0,0,0,8,165,0,0,0,
17694,1,9,9,0,0,1,0,0,0,0,8,166,0,0,0,
17695,1,9,9,0,0,1,0,0,0,0,8,166,0,0,0,
17696,1,9,9,0,0,1,0,0,0,0,8,166,0,0,0,
17697,1,9,9,0,0,1,0,0,0,0,8,166,0,0,0,
17698,1,9,9,0,0,1,0,0,0,0,8,167,0,0,0,
17699,1,9,9,0,0,1,0,0,0,0,8,167,0,0,0,
17700,1,9,9,0,0,1,0,0,0,0,8,167,0,0,0,
17701,1,9,9,0,0,1,0,0,0,0,8,168,0,0,0,
17702,1,9,9,0,0,1,0,0,0,0,8,168,0,0,0,
17703,1,9,9,0,0,1,0,0,0,0,8,168,0,0,0,
17704,1,9,9,0,0,1,0,0,0,0,8,169,0,0,0,
17705,1,9,9,0,0,1,0,0,0,0,8,170,0,0,0,
17706,1,9,9,0,0,1,0,0,0,0,8,170,0,0,0,
17707,1,9,9,0,0,1,0,0,0,0,8,171,0,0,0,
17708,1,9,9,0,0,1,0,0,0,0,8,171,0,0,0,
17709,1,9,9,0,0,1,0,0,0,0,8,171,0,0,0,
17710,1,9,9,0,0,1,0,0,0,0,8,171,0,0,0,
17711,1,9,9,0,0,1,0,0,0,0,8,172,0,0,0,
17712,1,9,9,0,0,1,0,0,0,0,8,172,0,0,0,
17713,1,9,9,0,0,1,0,0,0,0,8,172,0,0,0,
17714,1,9,9,0,0,1,0,0,0,0,8,173,0,0,0,
17715,1,9,9,0,0,1,0,0,0,0,8,173,0,0,0,
17716,1,9,9,0,0,1,0,0,0,0,8,173,0,0,0,
17717,1,9,9,0,0,1,0,0,0,0,8,175,0,0,0,
17718,1,9,9,0,0,1,0,0,0,0,8,175,0,0,0,
17719,1,9,9,0,0,1,0,0,0,0,8,175,0,0,0,
17720,1,9,9,0,0,1,0,0,0,0,8,176,0,0,0,
17721,1,9,9,0,0,1,0,0,0,0,8,178,0,0,0,
17722,1,9,9,0,0,1,0,0,0,0,8,179,0,0,0,
17723,1,9,9,0,0,1,0,0,0,0,8,180,0,0,0,
17724,1,9,9,0,0,1,0,0,0,0,8,180,0,0,0,
17725,1,9,9,0,0,1,0,0,0,0,8,180,0,0,0,
17726,1,9,9,0,0,1,0,0,0,0,8,180,0,0,0,
17727,1,9,9,0,0,1,0,0,0,0,8,180,0,0,0,
17728,1,9,9,0,0,1,0,0,0,0,8,180,0,0,0,
17729,1,9,9,0,0,1,0,0,0,0,8,181,0,0,0,
17730,1,9,9,0,0,1,0,0,0,0,8,181,0,0,0,
17731,1,9,9,0,0,1,0,0,0,0,8,181,0,0,0,
17732,1,9,9,0,0,1,0,0,0,0,8,181,0,0,0,
17733,1,9,9,0,0,1,0,0,0,0,8,182,0,0,0,
17734,1,9,9,0,0,1,0,0,0,0,8,182,0,0,0,
17735,1,9,9,0,0,1,0,0,0,0,8,183,0,0,0,
17736,1,9,9,0,0,1,0,0,0,0,8,184,0,0,0,
17737,1,9,9,0,0,1,0,0,0,0,8,184,0,0,0,
17738,1,9,9,0,0,1,0,0,0,0,8,184,0,0,0,
17739,1,9,9,0,0,1,0,0,0,0,8,185,0,0,0,
17740,1,9,9,0,0,1,0,0,0,0,8,185,0,0,0,
17741,1,9,9,0,0,1,0,0,0,0,8,185,0,0,0,
17742,1,9,9,0,0,1,0,0,0,0,8,186,0,0,0,
17743,1,9,9,0,0,1,0,0,0,0,8,187,0,0,0,
17744,1,9,9,0,0,1,0,0,0,0,8,187,0,0,0,
17745,1,9,9,0,0,1,0,0,0,0,8,187,0,0,0,
17746,1,9,9,0,0,1,0,0,0,0,8,187,0,0,0,
17747,1,9,9,0,0,1,0,0,0,0,8,188,0,0,0,
17748,1,9,9,0,0,1,0,0,0,0,8,188,0,0,0,
17749,1,9,9,0,0,1,0,0,0,0,8,188,0,0,0,
17750,1,9,9,0,0,1,0,0,0,0,8,188,0,0,0,
17751,1,9,9,0,0,1,0,0,0,0,8,190,0,0,0,
17752,1,9,9,0,0,1,0,0,0,0,8,190,0,0,0,
17753,1,9,9,0,0,1,0,0,0,0,8,190,0,0,0,
17754,1,9,9,0,0,1,0,0,0,0,8,191,0,0,0,
17755,1,9,9,0,0,1,0,0,0,0,8,191,0,0,0,
17756,1,9,9,0,0,1,0,0,0,0,8,191,0,0,0,
17757,1,9,9,0,0,1,0,0,0,0,8,191,0,0,0,
17758,1,9,9,0,0,1,0,0,0,0,8,192,0,0,0,
17759,1,9,9,0,0,1,0,0,0,0,8,192,0,0,0,
17760,1,9,9,0,0,1,0,0,0,0,8,192,0,0,0,
17761,1,9,9,0,0,1,0,0,0,0,8,192,0,0,0,
17762,1,9,9,0,0,1,0,0,0,0,8,193,0,0,0,
17763,1,9,9,0,0,1,0,0,0,0,8,193,0,0,0,
17764,1,9,9,0,0,1,0,0,0,0,8,193,0,0,0,
17765,1,9,9,0,0,1,0,0,0,0,8,193,0,0,0,
17766,1,9,9,0,0,1,0,0,0,0,8,194,0,0,0,
17767,1,9,9,0,0,1,0,0,0,0,8,195,0,0,0,
17768,1,9,9,0,0,1,0,0,0,0,8,195,0,0,0,
17769,1,9,9,0,0,1,0,0,0,0,8,197,0,0,0,
17770,1,9,9,0,0,1,0,0,0,0,8,197,0,0,0,
17771,1,9,9,0,0,1,0,0,0,0,8,198,0,0,0,
17772,1,9,9,0,0,1,0,0,0,0,8,198,0,0,0,
17773,1,9,9,0,0,1,0,0,0,0,8,198,0,0,0,
17774,1,9,9,0,0,1,0,0,0,0,8,198,0,0,0,
17775,1,9,9,0,0,1,0,0,0,0,8,199,0,0,0,
17776,1,9,9,0,0,1,0,0,0,0,8,199,0,0,0,
17777,1,9,9,0,0,1,0,0,0,0,8,199,0,0,0,
17778,1,9,9,0,0,1,0,0,0,0,8,199,0,0,0,
17779,1,9,9,0,0,1,0,0,0,0,8,200,0,0,0,
17780,1,9,9,0,0,1,0,0,0,0,8,200,0,0,0,
17781,1,9,9,0,0,1,0,0,0,0,8,200,0,0,0,
17782,1,9,9,0,0,1,0,0,0,0,8,200,0,0,0,
17783,1,9,9,0,0,1,0,0,0,0,8,200,0,0,0,
17784,1,9,9,0,0,1,0,0,0,0,8,200,0,0,0,
17785,1,9,9,0,0,1,0,0,0,0,8,200,0,0,0,
17786,1,9,9,0,0,1,0,0,0,0,8,202,0,0,0,
17787,1,9,9,0,0,1,0,0,0,0,8,202,0,0,0,
17788,1,9,9,0,0,1,0,0,0,0,8,202,0,0,0,
17789,1,9,9,0,0,1,0,0,0,0,8,202,0,0,0,
17790,1,9,9,0,0,1,0,0,0,0,8,202,0,0,0,
17791,1,9,9,0,0,1,0,0,0,0,8,203,0,0,0,
17792,1,9,9,0,0,1,0,0,0,0,8,203,0,0,0,
17793,1,9,9,0,0,1,0,0,0,0,8,203,0,0,0,
17794,1,9,9,0,0,1,0,0,0,0,8,203,0,0,0,
17795,1,9,9,0,0,1,0,0,0,0,8,203,0,0,0,
17796,1,9,9,0,0,1,0,0,0,0,8,207,0,0,0,
17797,1,9,9,0,0,1,0,0,0,0,8,208,0,0,0,
17798,1,9,9,0,0,1,0,0,0,0,8,208,0,0,0,
17799,1,9,9,0,0,1,0,0,0,0,8,208,0,0,0,
17800,1,9,9,0,0,1,0,0,0,0,8,208,0,0,0,
17801,1,9,9,0,0,1,0,0,0,0,8,209,0,0,0,
17802,1,9,9,0,0,1,0,0,0,0,8,209,0,0,0,
17803,1,9,9,0,0,1,0,0,0,0,8,210,0,0,0,
17804,1,9,9,0,0,1,0,0,0,0,8,210,0,0,0,
17805,1,9,9,0,0,1,0,0,0,0,8,211,0,0,0,
17806,1,9,9,0,0,1,0,0,0,0,8,211,0,0,0,
17807,1,9,9,0,0,1,0,0,0,0,8,212,0,0,0,
17808,1,9,9,0,0,1,0,0,0,0,8,212,0,0,0,
17809,1,9,9,0,0,1,0,0,0,0,8,213,0,0,0,
17810,1,9,9,0,0,1,0,0,0,0,8,214,0,0,0,
17811,1,9,9,0,0,1,0,0,0,0,8,215,0,0,0,
17812,1,9,9,0,0,1,0,0,0,0,8,215,0,0,0,
17813,1,9,9,0,0,1,0,0,0,0,8,216,0,0,0,
17814,1,9,9,0,0,1,0,0,0,0,8,216,0,0,0,
17815,1,9,9,0,0,1,0,0,0,0,8,216,0,0,0,
17816,1,9,9,0,0,1,0,0,0,0,8,216,0,0,0,
17817,1,9,9,0,0,1,0,0,0,0,8,217,0,0,0,
17818,1,9,9,0,0,1,0,0,0,0,8,218,0,0,0,
17819,1,9,9,0,0,1,0,0,0,0,8,218,0,0,0,
17820,1,9,9,0,0,1,0,0,0,0,8,218,0,0,0,
17821,1,9,9,0,0,1,0,0,0,0,8,220,0,0,0,
17822,1,9,9,0,0,1,0,0,0,0,8,220,0,0,0,
17823,1,9,9,0,0,1,0,0,0,0,8,220,0,0,0,
17824,1,9,9,0,0,1,0,0,0,0,8,220,0,0,0,
17825,1,9,9,0,0,1,0,0,0,0,8,221,0,0,0,
17826,1,9,9,0,0,1,0,0,0,0,8,222,0,0,0,
17827,1,9,9,0,0,1,0,0,0,0,8,222,0,0,0,
17828,1,9,9,0,0,1,0,0,0,0,8,222,0,0,0,
17829,1,9,9,0,0,1,0,0,0,0,8,222,0,0,0,
17830,1,9,9,0,0,1,0,0,0,0,8,222,0,0,0,
17831,1,9,9,0,0,1,0,0,0,0,8,223,0,0,0,
17832,1,9,9,0,0,1,0,0,0,0,8,223,0,0,0,
17833,1,9,9,0,0,1,0,0,0,0,8,224,0,0,0,
17834,1,9,9,0,0,1,0,0,0,0,8,224,0,0,0,
17835,1,9,9,0,0,1,0,0,0,0,8,225,0,0,0,
17836,1,9,9,0,0,1,0,0,0,0,8,225,0,0,0,
17837,1,9,9,0,0,1,0,0,0,0,8,225,0,0,0,
17838,1,9,9,0,0,1,0,0,0,0,8,225,0,0,0,
17839,1,9,9,0,0,1,0,0,0,0,8,226,0,0,0,
17840,1,9,9,0,0,1,0,0,0,0,8,226,0,0,0,
17841,1,9,9,0,0,1,0,0,0,0,8,227,0,0,0,
17842,1,9,9,0,0,1,0,0,0,0,8,227,0,0,0,
17843,1,9,9,0,0,1,0,0,0,0,8,228,0,0,0,
17844,1,9,9,0,0,1,0,0,0,0,8,229,0,0,0,
17845,1,9,9,0,0,1,0,0,0,0,8,229,0,0,0,
17846,1,9,9,0,0,1,0,0,0,0,8,230,0,0,0,
17847,1,9,9,0,0,1,0,0,0,0,8,230,0,0,0,
17848,1,9,9,0,0,1,0,0,0,0,8,230,0,0,0,
17849,1,9,9,0,0,1,0,0,0,0,8,230,0,0,0,
17850,1,9,9,0,0,1,0,0,0,0,8,231,0,0,0,
17851,1,9,9,0,0,1,0,0,0,0,8,231,0,0,0,
17852,1,9,9,0,0,1,0,0,0,0,8,231,0,0,0,
17853,1,9,9,0,0,1,0,0,0,0,8,232,0,0,0,
17854,1,9,9,0,0,1,0,0,0,0,8,233,0,0,0,
17855,1,9,9,0,0,1,0,0,0,0,8,233,0,0,0,
17856,1,9,9,0,0,1,0,0,0,0,8,234,0,0,0,
17857,1,9,9,0,0,1,0,0,0,0,8,236,0,0,0,
17858,1,9,9,0,0,1,0,0,0,0,8,236,0,0,0,
17859,1,9,9,0,0,1,0,0,0,0,8,237,0,0,0,
17860,1,9,9,0,0,1,0,0,0,0,8,238,0,0,0,
17861,1,9,9,0,0,1,0,0,0,0,8,238,0,0,0,
17862,1,9,9,0,0,1,0,0,0,0,8,239,0,0,0,
17863,1,9,9,0,0,1,0,0,0,0,8,240,0,0,0,
17864,1,9,9,0,0,1,0,0,0,0,8,240,0,0,0,
17865,1,9,9,0,0,1,0,0,0,0,8,241,0,0,0,
17866,1,9,9,0,0,1,0,0,0,0,8,242,0,0,0,
17867,1,9,9,0,0,1,0,0,0,0,8,242,0,0,0,
17868,1,9,9,0,0,1,0,0,0,0,8,243,0,0,0,
17869,1,9,9,0,0,1,0,0,0,0,8,243,0,0,0,
17870,1,9,9,0,0,1,0,0,0,0,8,243,0,0,0,
17871,1,9,9,0,0,1,0,0,0,0,8,244,0,0,0,
17872,1,9,9,0,0,1,0,0,0,0,8,245,0,0,0,
17873,1,9,9,0,0,1,0,0,0,0,8,245,0,0,0,
17874,1,9,9,0,0,1,0,0,0,0,8,245,0,0,0,
17875,1,9,9,0,0,1,0,0,0,0,8,246,0,0,0,
17876,1,9,9,0,0,1,0,0,0,0,8,247,0,0,0,
17877,1,9,9,0,0,1,0,0,0,0,8,247,0,0,0,
17878,1,9,9,0,0,1,0,0,0,0,8,247,0,0,0,
17879,1,9,9,0,0,1,0,0,0,0,8,249,0,0,0,
17880,1,9,9,0,0,1,0,0,0,0,8,249,0,0,0,
17881,1,9,9,0,0,1,0,0,0,0,8,250,0,0,0,
17882,1,9,9,0,0,1,0,0,0,0,8,250,0,0,0,
17883,1,9,9,0,0,1,0,0,0,0,8,251,0,0,0,
17884,1,9,9,0,0,1,0,0,0,0,8,253,0,0,0,
17885,1,9,9,0,0,1,0,0,0,0,8,253,0,0,0,
17886,1,9,9,0,0,1,0,0,0,0,8,253,0,0,0,
17887,1,9,9,0,0,1,0,0,0,0,8,253,0,0,0,
17888,1,9,9,0,0,1,0,0,0,0,8,254,0,0,0,
17889,1,9,9,0,0,1,0,0,0,0,8,254,0,0,0,
17890,1,9,9,0,0,1,0,0,0,0,8,254,0,0,0,
17891,1,9,9,0,0,1,0,0,0,0,8,255,0,0,0,
17892,1,9,9,0,0,1,0,0,0,0,8,256,0,0,0,
17893,1,9,9,0,0,1,0,0,0,0,8,256,0,0,0,
17894,1,9,9,0,0,1,0,0,0,0,8,256,0,0,0,
17895,1,9,9,0,0,1,0,0,0,0,8,257,0,0,0,
17896,1,9,9,0,0,1,0,0,0,0,8,257,0,0,0,
17897,1,9,9,0,0,1,0,0,0,0,8,257,0,0,0,
17898,1,9,9,0,0,1,0,0,0,0,8,257,0,0,0,
17899,1,9,9,0,0,1,0,0,0,0,8,258,0,0,0,
17900,1,9,9,0,0,1,0,0,0,0,8,258,0,0,0,
17901,1,9,9,0,0,1,0,0,0,0,8,258,0,0,0,
17902,1,9,9,0,0,1,0,0,0,0,8,258,0,0,0,
17903,1,9,9,0,0,1,0,0,0,0,8,258,0,0,0,
17904,1,9,9,0,0,1,0,0,0,0,8,259,0,0,0,
17905,1,9,9,0,0,1,0,0,0,0,8,260,0,0,0,
17906,1,9,9,0,0,1,0,0,0,0,8,261,0,0,0,
17907,1,9,9,0,0,1,0,0,0,0,8,261,0,0,0,
17908,1,9,9,0,0,1,0,0,0,0,8,261,0,0,0,
17909,1,9,9,0,0,1,0,0,0,0,8,261,0,0,0,
17910,1,9,9,0,0,1,0,0,0,0,8,261,0,0,0,
17911,1,9,9,0,0,1,0,0,0,0,8,261,0,0,0,
17912,1,9,9,0,0,1,0,0,0,0,8,261,0,0,0,
17913,1,9,9,0,0,1,0,0,0,0,8,262,0,0,0,
17914,1,9,9,0,0,1,0,0,0,0,8,262,0,0,0,
17915,1,9,9,0,0,1,0,0,0,0,8,263,0,0,0,
17916,1,9,9,0,0,1,0,0,0,0,8,263,0,0,0,
17917,1,9,9,0,0,1,0,0,0,0,8,263,0,0,0,
17918,1,9,9,0,0,1,0,0,0,0,8,263,0,0,0,
17919,1,9,9,0,0,1,0,0,0,0,8,264,0,0,0,
17920,1,9,9,0,0,1,0,0,0,0,8,264,0,0,0,
17921,1,9,9,0,0,1,0,0,0,0,8,264,0,0,0,
17922,1,9,9,0,0,1,0,0,0,0,8,266,0,0,0,
17923,1,9,9,0,0,1,0,0,0,0,8,266,0,0,0,
17924,1,9,9,0,0,1,0,0,0,0,8,267,0,0,0,
17925,1,9,9,0,0,1,0,0,0,0,8,267,0,0,0,
17926,1,9,9,0,0,1,0,0,0,0,8,267,0,0,0,
17927,1,9,9,0,0,1,0,0,0,0,8,267,0,0,0,
17928,1,9,9,0,0,1,0,0,0,0,8,268,0,0,0,
17929,1,9,9,0,0,1,0,0,0,0,8,268,0,0,0,
17930,1,9,9,0,0,1,0,0,0,0,8,270,0,0,0,
17931,1,9,9,0,0,1,0,0,0,0,8,270,0,0,0,
17932,1,9,9,0,0,1,0,0,0,0,8,270,0,0,0,
17933,1,9,9,0,0,1,0,0,0,0,8,270,0,0,0,
17934,1,9,9,0,0,1,0,0,0,0,8,270,0,0,0,
17935,1,9,9,0,0,1,0,0,0,0,8,272,0,0,0,
17936,1,9,9,0,0,1,0,0,0,0,8,272,0,0,0,
17937,1,9,9,0,0,1,0,0,0,0,8,272,0,0,0,
17938,1,9,9,0,0,1,0,0,0,0,8,273,0,0,0,
17939,1,9,9,0,0,1,0,0,0,0,8,274,0,0,0,
17940,1,9,9,0,0,1,0,0,0,0,8,274,0,0,0,
17941,1,9,9,0,0,1,0,0,0,0,8,275,0,0,0,
17942,1,9,9,0,0,1,0,0,0,0,8,275,0,0,0,
17943,1,9,9,0,0,1,0,0,0,0,8,275,0,0,0,
17944,1,9,9,0,0,1,0,0,0,0,8,275,0,0,0,
17945,1,9,9,0,0,1,0,0,0,0,8,276,0,0,0,
17946,1,9,9,0,0,1,0,0,0,0,8,277,0,0,0,
17947,1,9,9,0,0,1,0,0,0,0,8,279,0,0,0,
17948,1,9,9,0,0,1,0,0,0,0,8,279,0,0,0,
17949,1,9,9,0,0,1,0,0,0,0,8,280,0,0,0,
17950,1,9,9,0,0,1,0,0,0,0,8,280,0,0,0,
17951,1,9,9,0,0,1,0,0,0,0,8,280,0,0,0,
17952,1,9,9,0,0,1,0,0,0,0,8,281,0,0,0,
17953,1,9,9,0,0,1,0,0,0,0,8,281,0,0,0,
17954,1,9,9,0,0,1,0,0,0,0,8,281,0,0,0,
17955,1,9,9,0,0,1,0,0,0,0,8,281,0,0,0,
17956,1,9,9,0,0,1,0,0,0,0,8,281,0,0,0,
17957,1,9,9,0,0,1,0,0,0,0,8,282,0,0,0,
17958,1,9,9,0,0,1,0,0,0,0,8,282,0,0,0,
17959,1,9,9,0,0,1,0,0,0,0,8,282,0,0,0,
17960,1,9,9,0,0,1,0,0,0,0,8,285,0,0,0,
17961,1,9,9,0,0,1,0,0,0,0,8,286,0,0,0,
17962,1,9,9,0,0,1,0,0,0,0,8,286,0,0,0,
17963,1,9,9,0,0,1,0,0,0,0,8,286,0,0,0,
17964,1,9,9,0,0,1,0,0,0,0,8,286,0,0,0,
17965,1,9,9,0,0,1,0,0,0,0,8,287,0,0,0,
17966,1,9,9,0,0,1,0,0,0,0,8,287,0,0,0,
17967,1,9,9,0,0,1,0,0,0,0,8,288,0,0,0,
17968,1,9,9,0,0,1,0,0,0,0,8,288,0,0,0,
17969,1,9,9,0,0,1,0,0,0,0,8,289,0,0,0,
17970,1,9,9,0,0,1,0,0,0,0,8,289,0,0,0,
17971,1,9,9,0,0,1,0,0,0,0,8,289,0,0,0,
17972,1,9,9,0,0,1,0,0,0,0,8,289,0,0,0,
17973,1,9,9,0,0,1,0,0,0,0,8,289,0,0,0,
17974,1,9,9,0,0,1,0,0,0,0,8,290,0,0,0,
17975,1,9,9,0,0,1,0,0,0,0,8,290,0,0,0,
17976,1,9,9,0,0,1,0,0,0,0,8,291,0,0,0,
17977,1,9,9,0,0,1,0,0,0,0,8,292,0,0,0,
17978,1,9,9,0,0,1,0,0,0,0,8,292,0,0,0,
17979,1,9,9,0,0,1,0,0,0,0,8,292,0,0,0,
17980,1,9,9,0,0,1,0,0,0,0,8,292,0,0,0,
17981,1,9,9,0,0,1,0,0,0,0,8,292,0,0,0,
17982,1,9,9,0,0,1,0,0,0,0,8,293,0,0,0,
17983,1,9,9,0,0,1,0,0,0,0,8,293,0,0,0,
17984,1,9,9,0,0,1,0,0,0,0,8,294,0,0,0,
17985,1,9,9,0,0,1,0,0,0,0,8,295,0,0,0,
17986,1,9,9,0,0,1,0,0,0,0,8,295,0,0,0,
17987,1,9,9,0,0,1,0,0,0,0,8,296,0,0,0,
17988,1,9,9,0,0,1,0,0,0,0,8,296,0,0,0,
17989,1,9,9,0,0,1,0,0,0,0,8,297,0,0,0,
17990,1,9,9,0,0,1,0,0,0,0,8,297,0,0,0,
17991,1,9,9,0,0,1,0,0,0,0,8,298,0,0,0,
17992,1,9,9,0,0,1,0,0,0,0,8,299,0,0,0,
17993,1,9,9,0,0,1,0,0,0,0,8,301,0,0,0,
17994,1,9,9,0,0,1,0,0,0,0,8,301,0,0,0,
17995,1,9,9,0,0,1,0,0,0,0,8,301,0,0,0,
17996,1,9,9,0,0,1,0,0,0,0,8,301,0,0,0,
17997,1,9,9,0,0,1,0,0,0,0,8,302,0,0,0,
17998,1,9,9,0,0,1,0,0,0,0,8,302,0,0,0,
17999,1,9,9,0,0,1,0,0,0,0,8,304,0,0,0,
18000,1,9,9,0,0,1,0,0,0,0,8,304,0,0,0,
18001,1,9,9,0,0,1,0,0,0,0,8,306,0,0,0,
18002,1,9,9,0,0,1,0,0,0,0,8,306,0,0,0,
18003,1,9,9,0,0,1,0,0,0,0,8,306,0,0,0,
18004,1,9,9,0,0,1,0,0,0,0,8,306,0,0,0,
18005,1,9,9,0,0,1,0,0,0,0,8,308,0,0,0,
18006,1,9,9,0,0,1,0,0,0,0,8,308,0,0,0,
18007,1,9,9,0,0,1,0,0,0,0,8,309,0,0,0,
18008,1,9,9,0,0,1,0,0,0,0,8,309,0,0,0,
18009,1,9,9,0,0,1,0,0,0,0,8,309,0,0,0,
18010,1,9,9,0,0,1,0,0,0,0,8,310,0,0,0,
18011,1,9,9,0,0,1,0,0,0,0,8,310,0,0,0,
18012,1,9,9,0,0,1,0,0,0,0,8,312,0,0,0,
18013,1,9,9,0,0,1,0,0,0,0,8,312,0,0,0,
18014,1,9,9,0,0,1,0,0,0,0,8,313,0,0,0,
18015,1,9,9,0,0,1,0,0,0,0,8,313,0,0,0,
18016,1,9,9,0,0,1,0,0,0,0,8,314,0,0,0,
18017,1,9,9,0,0,1,0,0,0,0,8,314,0,0,0,
18018,1,9,9,0,0,1,0,0,0,0,8,314,0,0,0,
18019,1,9,9,0,0,1,0,0,0,0,8,315,0,0,0,
18020,1,9,9,0,0,1,0,0,0,0,8,315,0,0,0,
18021,1,9,9,0,0,1,0,0,0,0,8,315,0,0,0,
18022,1,9,9,0,0,1,0,0,0,0,8,316,0,0,0,
18023,1,9,9,0,0,1,0,0,0,0,8,316,0,0,0,
18024,1,9,9,0,0,1,0,0,0,0,8,317,0,0,0,
18025,1,9,9,0,0,1,0,0,0,0,8,317,0,0,0,
18026,1,9,9,0,0,1,0,0,0,0,8,318,0,0,0,
18027,1,9,9,0,0,1,0,0,0,0,8,318,0,0,0,
18028,1,9,9,0,0,1,0,0,0,0,8,318,0,0,0,
18029,1,9,9,0,0,1,0,0,0,0,8,318,0,0,0,
18030,1,9,9,0,0,1,0,0,0,0,8,318,0,0,0,
18031,1,9,9,0,0,1,0,0,0,0,8,319,0,0,0,
18032,1,9,9,0,0,1,0,0,0,0,8,319,0,0,0,
18033,1,9,9,0,0,1,0,0,0,0,8,319,0,0,0,
18034,1,9,9,0,0,1,0,0,0,0,8,319,0,0,0,
18035,1,9,9,0,0,1,0,0,0,0,8,320,0,0,0,
18036,1,9,9,0,0,1,0,0,0,0,8,320,0,0,0,
18037,1,9,9,0,0,1,0,0,0,0,8,321,0,0,0,
18038,1,9,9,0,0,1,0,0,0,0,8,321,0,0,0,
18039,1,9,9,0,0,1,0,0,0,0,8,321,0,0,0,
18040,1,9,9,0,0,1,0,0,0,0,8,322,0,0,0,
18041,1,9,9,0,0,1,0,0,0,0,8,323,0,0,0,
18042,1,9,9,0,0,1,0,0,0,0,8,323,0,0,0,
18043,1,9,9,0,0,1,0,0,0,0,8,324,0,0,0,
18044,1,9,9,0,0,1,0,0,0,0,8,324,0,0,0,
18045,1,9,9,0,0,1,0,0,0,0,8,324,0,0,0,
18046,1,9,9,0,0,1,0,0,0,0,8,324,0,0,0,
18047,1,9,9,0,0,1,0,0,0,0,8,325,0,0,0,
18048,1,9,9,0,0,1,0,0,0,0,8,325,0,0,0,
18049,1,9,9,0,0,1,0,0,0,0,8,325,0,0,0,
18050,1,9,9,0,0,1,0,0,0,0,8,325,0,0,0,
18051,1,9,9,0,0,1,0,0,0,0,8,326,0,0,0,
18052,1,9,9,0,0,1,0,0,0,0,8,326,0,0,0,
18053,1,9,9,0,0,1,0,0,0,0,8,326,0,0,0,
18054,1,9,9,0,0,1,0,0,0,0,8,326,0,0,0,
18055,1,9,9,0,0,1,0,0,0,0,8,328,0,0,0,
18056,1,9,9,0,0,1,0,0,0,0,8,328,0,0,0,
18057,1,9,9,0,0,1,0,0,0,0,8,330,0,0,0,
18058,1,9,9,0,0,1,0,0,0,0,8,331,0,0,0,
18059,1,9,9,0,0,1,0,0,0,0,8,331,0,0,0,
18060,1,9,9,0,0,1,0,0,0,0,8,332,0,0,0,
18061,1,9,9,0,0,1,0,0,0,0,8,332,0,0,0,
18062,1,9,9,0,0,1,0,0,0,0,8,332,0,0,0,
18063,1,9,9,0,0,1,0,0,0,0,8,332,0,0,0,
18064,1,9,9,0,0,1,0,0,0,0,8,332,0,0,0,
18065,1,9,9,0,0,1,0,0,0,0,8,332,0,0,0,
18066,1,9,9,0,0,1,0,0,0,0,8,332,0,0,0,
18067,1,9,9,0,0,1,0,0,0,0,8,338,0,0,0,
18068,1,9,9,0,0,1,0,0,0,0,8,338,0,0,0,
18069,1,9,9,0,0,1,0,0,0,0,8,344,0,0,0,
18070,1,9,9,0,0,1,0,0,0,0,8,344,0,0,0,
18071,1,9,9,0,0,1,0,0,0,0,8,344,0,0,0,
18072,1,9,9,0,0,1,0,0,0,0,8,345,0,0,0,
18073,1,9,9,0,0,1,0,0,0,0,8,345,0,0,0,
18074,1,9,9,0,0,1,0,0,0,0,8,345,0,0,0,
18075,1,9,9,0,0,1,0,0,0,0,8,345,0,0,0,
18076,1,9,9,0,0,1,0,0,0,0,8,345,0,0,0,
18077,1,9,9,0,0,1,0,0,0,0,8,345,0,0,0,
18078,1,9,9,0,0,1,0,0,0,0,8,345,0,0,0,
18079,1,9,9,0,0,1,0,0,0,0,8,345,0,0,0,
18080,1,9,9,0,0,1,0,0,0,0,8,347,0,0,0,
18081,1,9,9,0,0,1,0,0,0,0,8,347,0,0,0,
18082,1,9,9,0,0,1,0,0,0,0,8,351,0,0,0,
18083,1,9,9,0,0,1,0,0,0,0,8,358,0,0,0,
18084,1,9,9,0,0,1,0,0,0,0,8,362,0,0,0,
18085,1,9,9,0,0,1,0,0,0,0,8,363,0,0,0,
18086,1,9,9,0,0,1,0,0,0,0,8,363,0,0,0,
18087,1,9,9,0,0,1,0,0,0,0,8,372,0,0,0,
18088,1,9,9,0,0,1,0,0,0,0,8,372,0,0,0,
18089,1,9,9,0,0,1,0,0,0,0,8,372,0,0,0,
18090,1,9,9,0,0,1,0,0,0,0,8,372,0,0,0,
18091,1,9,9,0,0,1,0,0,0,0,8,372,0,0,0,
18092,1,9,9,0,0,1,0,0,0,0,8,372,0,0,0,
18093,1,9,9,0,0,1,0,0,0,0,8,372,0,0,0,
18094,1,9,9,0,0,1,0,0,0,0,8,373,0,0,0,
18095,1,9,9,0,0,1,0,0,0,0,8,373,0,0,0,
18096,1,9,9,0,0,1,0,0,0,0,8,373,0,0,0,
18097,1,9,9,0,0,1,0,0,0,0,8,374,0,0,0,
18098,1,9,9,0,0,1,0,0,0,0,8,374,0,0,0,
18099,1,9,9,0,0,1,0,0,0,0,8,374,0,0,0,
18100,1,9,9,0,0,1,0,0,0,0,8,374,0,0,0,
